customer_id,transaction_date,amount
9515,2025-11-26,9.99
9515,2025-12-27,9.99
9516,2023-12-09,9.99
9516,2024-01-11,9.99
9516,2024-02-08,9.99
9516,2024-03-11,9.99
9516,2024-04-04,9.99
9516,2024-05-02,9.99
9517,2025-05-14,34.57
9517,2025-06-08,28.12
9517,2025-07-06,24.3
9517,2025-08-03,35.22
9517,2025-09-03,34.84
9517,2025-10-07,22.44
9517,2025-11-09,25.3
9517,2025-12-13,27.99
9518,2023-10-22,9.99
9519,2024-08-21,9.99
9519,2024-09-20,9.99
9519,2024-10-19,9.99
9519,2024-11-20,9.99
9519,2024-12-20,9.99
9519,2025-01-19,9.99
9519,2025-02-17,9.99
9519,2025-03-23,9.99
9519,2025-04-20,9.99
9519,2025-05-20,9.99
9519,2025-06-13,9.99
9519,2025-07-11,9.99
9519,2025-08-15,9.99
9519,2025-09-15,9.99
9519,2025-10-16,9.99
9519,2025-11-21,9.99
9519,2025-12-16,9.99
9520,2024-10-04,9.99
9520,2024-11-06,9.99
9520,2024-12-03,9.99
9520,2025-01-02,9.99
9520,2025-02-04,9.99
9520,2025-03-02,9.99
9520,2025-04-02,9.99
9520,2025-04-27,9.99
9520,2025-05-25,9.99
9520,2025-06-30,9.99
9520,2025-07-27,9.99
9520,2025-08-27,9.99
9520,2025-09-24,9.99
9520,2025-10-23,9.99
9520,2025-11-22,9.99
9520,2025-12-18,9.99
9521,2024-03-24,9.99
9521,2024-04-24,9.99
9521,2024-05-24,9.99
9521,2024-06-23,9.99
9521,2024-07-25,9.99
9521,2024-08-19,9.99
9521,2024-09-20,9.99
9521,2024-10-21,9.99
9521,2024-11-18,9.99
9521,2024-12-20,9.99
9521,2025-01-18,9.99
9521,2025-02-15,9.99
9521,2025-03-15,9.99
9521,2025-04-15,9.99
9521,2025-05-12,9.99
9522,2024-11-22,9.99
9522,2024-12-16,9.99
9522,2025-01-13,9.99
9522,2025-02-09,9.99
9522,2025-03-12,9.99
9522,2025-04-09,9.99
9522,2025-05-09,9.99
9522,2025-06-08,9.99
9522,2025-07-13,9.99
9522,2025-08-09,9.99
9522,2025-09-10,9.99
9522,2025-10-08,9.99
9522,2025-11-05,9.99
9522,2025-12-08,9.99
9523,2025-09-30,9.99
9523,2025-10-27,9.99
9523,2025-11-27,9.99
9524,2025-05-03,29.56
9524,2025-06-01,34.22
9524,2025-07-07,25.26
9524,2025-08-03,32.56
9524,2025-09-01,22.56
9524,2025-10-01,28.58
9525,2024-05-16,33.87
9525,2024-06-15,28.26
9525,2024-07-13,36.36
9525,2024-08-10,31.13
9526,2025-02-02,9.99
9526,2025-03-03,9.99
9526,2025-03-26,9.99
9526,2025-04-27,9.99
9526,2025-05-28,9.99
9526,2025-06-27,9.99
9526,2025-07-31,9.99
9526,2025-08-28,9.99
9526,2025-09-24,9.99
9526,2025-10-27,9.99
9526,2025-12-01,9.99
9526,2025-12-27,9.99
9527,2025-01-04,9.99
9527,2025-01-29,9.99
9527,2025-03-01,9.99
9527,2025-03-31,9.99
9527,2025-04-26,9.99
9527,2025-05-24,9.99
9527,2025-06-27,9.99
9527,2025-07-29,9.99
9527,2025-08-25,9.99
9527,2025-09-23,9.99
9527,2025-10-23,9.99
9527,2025-11-24,9.99
9527,2025-12-21,9.99
9528,2023-09-08,28.94
9528,2023-10-05,31.33
9528,2023-10-31,38.79
9528,2023-12-05,27.76
9528,2024-01-02,28.62
9528,2024-01-29,31.65
9528,2024-03-03,37.66
9528,2024-04-04,31.94
9528,2024-05-03,28.68
9528,2024-05-29,27.87
9529,2024-08-21,31.05
9529,2024-09-21,24.59
9529,2024-10-21,33.1
9529,2024-11-19,22.93
9529,2024-12-17,26.17
9529,2025-01-16,30.22
9529,2025-02-20,30.13
9529,2025-03-19,30.44
9529,2025-04-21,29.64
9529,2025-05-13,33.57
9529,2025-06-17,21.9
9529,2025-07-14,28.85
9529,2025-08-12,36.18
9529,2025-09-10,27.63
9529,2025-10-09,35.12
9529,2025-11-08,25.74
9529,2025-12-11,28.1
9530,2023-05-06,9.99
9530,2023-06-04,9.99
9530,2023-06-27,9.99
9530,2023-07-27,9.99
9530,2023-09-01,9.99
9530,2023-09-26,9.99
9530,2023-10-29,9.99
9530,2023-11-24,9.99
9530,2023-12-23,9.99
9530,2024-01-21,9.99
9530,2024-02-22,9.99
9530,2024-03-25,9.99
9530,2024-04-23,9.99
9530,2024-05-24,9.99
9530,2024-06-22,9.99
9530,2024-07-21,9.99
9530,2024-08-21,9.99
9530,2024-09-19,9.99
9530,2024-10-23,9.99
9530,2024-11-24,9.99
9530,2024-12-20,9.99
9530,2025-01-20,9.99
9530,2025-02-20,9.99
9530,2025-03-23,9.99
9530,2025-04-26,9.99
9530,2025-05-29,9.99
9530,2025-06-28,9.99
9530,2025-07-26,9.99
9530,2025-08-23,9.99
9530,2025-09-22,9.99
9530,2025-10-21,9.99
9530,2025-11-18,9.99
9530,2025-12-20,9.99
9531,2023-04-22,9.99
9531,2023-05-20,9.99
9531,2023-06-22,9.99
9531,2023-07-23,9.99
9531,2023-08-18,9.99
9531,2023-09-11,9.99
9531,2023-10-13,9.99
9531,2023-11-07,9.99
9531,2023-12-04,9.99
9531,2024-01-03,9.99
9531,2024-02-04,9.99
9531,2024-03-03,9.99
9531,2024-04-08,9.99
9531,2024-05-04,9.99
9531,2024-06-03,9.99
9531,2024-06-30,9.99
9531,2024-08-03,9.99
9532,2025-09-08,9.99
9532,2025-10-06,9.99
9532,2025-11-09,9.99
9532,2025-12-08,9.99
9533,2023-05-31,9.99
9533,2023-06-27,9.99
9533,2023-07-24,9.99
9533,2023-08-21,9.99
9533,2023-09-18,9.99
9533,2023-10-21,9.99
9533,2023-11-16,9.99
9533,2023-12-19,9.99
9534,2025-05-26,1194.66
9535,2023-12-10,9.99
9535,2024-01-08,9.99
9535,2024-02-05,9.99
9535,2024-03-01,9.99
9535,2024-04-06,9.99
9535,2024-05-08,9.99
9535,2024-06-04,9.99
9536,2024-08-03,29.21
9536,2024-09-01,26.19
9536,2024-09-29,26.07
9536,2024-11-01,24.23
9536,2024-12-01,34.13
9536,2024-12-30,42.15
9536,2025-01-24,18.44
9536,2025-03-01,27.95
9536,2025-03-31,29.39
9536,2025-04-25,27.5
9536,2025-05-23,30.68
9536,2025-06-20,27.07
9536,2025-07-20,26.96
9536,2025-08-18,34.38
9536,2025-09-15,30.91
9536,2025-10-12,31.79
9536,2025-11-13,33.65
9536,2025-12-13,33.29
9537,2025-02-21,9.99
9537,2025-03-22,9.99
9537,2025-04-25,9.99
9537,2025-05-25,9.99
9537,2025-06-22,9.99
9537,2025-07-21,9.99
9537,2025-08-15,9.99
9537,2025-09-13,9.99
9537,2025-10-13,9.99
9538,2023-11-15,975.72
9539,2025-04-01,9.99
9539,2025-04-30,9.99
9539,2025-05-24,9.99
9539,2025-06-20,9.99
9539,2025-07-23,9.99
9539,2025-08-22,9.99
9539,2025-09-19,9.99
9539,2025-10-20,9.99
9539,2025-11-20,9.99
9539,2025-12-21,9.99
9540,2024-06-17,9.99
9540,2024-07-11,9.99
9540,2024-08-09,9.99
9541,2024-05-08,9.99
9541,2024-06-02,9.99
9542,2024-09-05,9.99
9542,2024-10-09,9.99
9542,2024-11-03,9.99
9542,2024-12-06,9.99
9543,2023-09-10,9.99
9543,2023-10-10,9.99
9543,2023-11-05,9.99
9544,2023-06-20,9.99
9544,2023-07-20,9.99
9544,2023-08-22,9.99
9544,2023-09-23,9.99
9544,2023-10-20,9.99
9544,2023-11-17,9.99
9544,2023-12-14,9.99
9544,2024-01-15,9.99
9544,2024-02-13,9.99
9544,2024-03-11,9.99
9544,2024-04-14,9.99
9544,2024-05-12,9.99
9545,2025-05-24,9.99
9545,2025-06-24,9.99
9545,2025-07-21,9.99
9545,2025-08-15,9.99
9545,2025-09-19,9.99
9545,2025-10-18,9.99
9545,2025-11-22,9.99
9545,2025-12-20,9.99
9546,2023-07-22,9.99
9546,2023-08-20,9.99
9547,2023-08-05,9.99
9547,2023-08-30,9.99
9547,2023-10-01,9.99
9547,2023-10-28,9.99
9547,2023-11-24,9.99
9547,2023-12-18,9.99
9547,2024-01-14,9.99
9548,2024-01-10,30.9
9548,2024-02-06,24.15
9548,2024-03-03,29.6
9548,2024-03-31,31.8
9548,2024-05-03,38.01
9548,2024-06-02,30.81
9548,2024-06-29,40.61
9548,2024-07-31,24.77
9548,2024-08-28,29.28
9548,2024-09-28,37.91
9548,2024-10-26,40.38
9548,2024-11-26,30.18
9548,2024-12-30,35.84
9548,2025-01-28,17.6
9548,2025-02-27,35.76
9548,2025-03-26,26.07
9548,2025-04-20,31.53
9549,2023-01-12,9.99
9549,2023-02-11,9.99
9549,2023-03-12,9.99
9549,2023-04-08,9.99
9549,2023-05-10,9.99
9549,2023-06-07,9.99
9549,2023-07-08,9.99
9549,2023-08-07,9.99
9550,2025-10-31,28.81
9550,2025-11-24,35.98
9550,2025-12-24,23.93
9551,2025-06-12,905.1
9552,2024-03-10,36.58
9552,2024-04-09,26.53
9552,2024-05-07,35.68
9552,2024-06-02,27.85
9552,2024-07-04,23.18
9552,2024-08-02,27.04
9552,2024-09-04,31.85
9552,2024-10-02,24.88
9552,2024-11-01,32.96
9552,2024-11-30,28.73
9552,2024-12-25,24.48
9552,2025-01-29,36.21
9552,2025-02-25,40.78
9552,2025-04-02,25.79
9552,2025-04-28,35.79
9553,2025-03-30,9.99
9553,2025-04-30,9.99
9553,2025-05-29,9.99
9553,2025-06-28,9.99
9553,2025-07-27,9.99
9553,2025-08-25,9.99
9553,2025-09-24,9.99
9553,2025-10-22,9.99
9553,2025-11-22,9.99
9554,2025-07-18,9.99
9554,2025-08-16,9.99
9554,2025-09-14,9.99
9554,2025-10-13,9.99
9554,2025-11-09,9.99
9554,2025-12-05,9.99
9555,2024-11-19,9.99
9555,2024-12-22,9.99
9555,2025-01-20,9.99
9555,2025-02-17,9.99
9555,2025-03-21,9.99
9555,2025-04-26,9.99
9555,2025-05-21,9.99
9555,2025-06-22,9.99
9556,2025-05-05,9.99
9556,2025-05-31,9.99
9556,2025-06-30,9.99
9556,2025-07-30,9.99
9556,2025-09-03,9.99
9556,2025-09-29,9.99
9556,2025-11-01,9.99
9556,2025-11-30,9.99
9557,2025-02-22,9.99
9557,2025-03-25,9.99
9557,2025-04-26,9.99
9557,2025-05-25,9.99
9557,2025-06-21,9.99
9557,2025-07-17,9.99
9557,2025-08-17,9.99
9557,2025-09-12,9.99
9557,2025-10-11,9.99
9557,2025-11-10,9.99
9557,2025-12-08,9.99
9558,2023-11-15,9.99
9558,2023-12-13,9.99
9558,2024-01-09,9.99
9558,2024-02-05,9.99
9558,2024-03-04,9.99
9559,2025-04-21,9.99
9559,2025-05-20,9.99
9559,2025-06-19,9.99
9559,2025-07-21,9.99
9559,2025-08-16,9.99
9560,2024-09-11,9.99
9560,2024-10-10,9.99
9560,2024-11-05,9.99
9560,2024-12-05,9.99
9560,2025-01-03,9.99
9560,2025-02-03,9.99
9560,2025-03-07,9.99
9560,2025-03-31,9.99
9560,2025-05-05,9.99
9560,2025-06-02,9.99
9560,2025-07-05,9.99
9560,2025-08-02,9.99
9560,2025-08-29,9.99
9560,2025-09-26,9.99
9560,2025-10-28,9.99
9560,2025-11-26,9.99
9560,2025-12-23,9.99
9561,2025-02-24,9.99
9561,2025-03-26,9.99
9561,2025-05-01,9.99
9561,2025-05-26,9.99
9561,2025-06-29,9.99
9561,2025-07-28,9.99
9561,2025-08-25,9.99
9561,2025-09-23,9.99
9561,2025-10-20,9.99
9561,2025-11-22,9.99
9561,2025-12-18,9.99
9562,2024-02-03,9.99
9562,2024-03-05,9.99
9562,2024-04-01,9.99
9563,2025-12-15,9.99
9564,2024-04-06,9.99
9565,2023-03-02,9.99
9565,2023-04-01,9.99
9565,2023-04-28,9.99
9565,2023-05-30,9.99
9565,2023-06-29,9.99
9566,2024-01-05,33.9
9566,2024-02-06,29.92
9566,2024-03-04,35.65
9566,2024-04-01,31.5
9566,2024-05-02,30.81
9566,2024-06-02,30.86
9566,2024-07-01,27.01
9566,2024-07-25,27.42
9566,2024-08-22,32.55
9566,2024-09-22,30.3
9566,2024-10-17,27.62
9566,2024-11-20,29.08
9566,2024-12-20,23.81
9566,2025-01-15,35.8
9566,2025-02-16,20.42
9566,2025-03-16,27.95
9566,2025-04-12,24.97
9566,2025-05-13,37.27
9567,2024-12-21,20.77
9567,2025-01-16,34.35
9567,2025-02-19,26.49
9567,2025-03-22,23.31
9567,2025-04-18,34.52
9567,2025-05-13,39.43
9568,2024-06-28,9.99
9568,2024-07-26,9.99
9568,2024-08-24,9.99
9568,2024-09-20,9.99
9568,2024-10-16,9.99
9568,2024-11-13,9.99
9569,2025-11-06,19.99
9569,2025-12-04,29.46
9570,2024-05-08,9.99
9570,2024-06-08,9.99
9570,2024-07-07,9.99
9570,2024-07-31,9.99
9570,2024-09-01,9.99
9570,2024-09-29,9.99
9570,2024-10-28,9.99
9570,2024-11-26,9.99
9570,2024-12-23,9.99
9570,2025-01-22,9.99
9570,2025-02-20,9.99
9570,2025-03-21,9.99
9570,2025-04-21,9.99
9570,2025-05-16,9.99
9570,2025-06-14,9.99
9570,2025-07-17,9.99
9570,2025-08-17,9.99
9570,2025-09-17,9.99
9570,2025-10-18,9.99
9571,2024-05-10,9.99
9571,2024-06-06,9.99
9571,2024-07-05,9.99
9571,2024-08-04,9.99
9571,2024-09-04,9.99
9571,2024-10-05,9.99
9571,2024-10-31,9.99
9571,2024-11-29,9.99
9571,2024-12-29,9.99
9571,2025-01-26,9.99
9571,2025-03-02,9.99
9571,2025-03-28,9.99
9571,2025-04-26,9.99
9571,2025-05-19,9.99
9571,2025-06-24,9.99
9571,2025-07-26,9.99
9571,2025-08-25,9.99
9571,2025-09-25,9.99
9571,2025-10-28,9.99
9571,2025-11-29,9.99
9571,2025-12-23,9.99
9572,2024-05-17,9.99
9572,2024-06-17,9.99
9572,2024-07-19,9.99
9572,2024-08-14,9.99
9572,2024-09-06,9.99
9572,2024-10-07,9.99
9572,2024-11-05,9.99
9572,2024-12-01,9.99
9572,2025-01-02,9.99
9572,2025-02-01,9.99
9572,2025-03-06,9.99
9572,2025-04-06,9.99
9572,2025-05-05,9.99
9572,2025-06-06,9.99
9572,2025-07-06,9.99
9572,2025-08-09,9.99
9572,2025-09-10,9.99
9572,2025-10-11,9.99
9572,2025-11-10,9.99
9572,2025-12-08,9.99
9573,2025-08-26,35.87
9574,2025-12-29,9.99
9575,2023-06-10,9.99
9575,2023-07-13,9.99
9575,2023-08-09,9.99
9575,2023-09-08,9.99
9575,2023-10-09,9.99
9575,2023-11-03,9.99
9575,2023-12-05,9.99
9575,2023-12-31,9.99
9575,2024-01-30,9.99
9575,2024-03-01,9.99
9575,2024-03-28,9.99
9575,2024-04-25,9.99
9575,2024-05-23,9.99
9575,2024-06-25,9.99
9575,2024-07-23,9.99
9575,2024-08-22,9.99
9576,2024-12-18,9.99
9576,2025-01-22,9.99
9577,2025-09-18,1617.98
9578,2023-09-27,9.99
9578,2023-10-25,9.99
9579,2024-11-29,9.99
9579,2024-12-22,9.99
9579,2025-01-20,9.99
9579,2025-02-19,9.99
9580,2025-05-15,9.99
9580,2025-06-11,9.99
9580,2025-07-10,9.99
9580,2025-08-12,9.99
9580,2025-09-10,9.99
9580,2025-10-10,9.99
9580,2025-11-08,9.99
9581,2023-12-18,28.03
9581,2024-01-12,33.42
9581,2024-02-09,33.61
9581,2024-03-11,25.03
9581,2024-04-07,30.81
9581,2024-05-07,24.71
9581,2024-06-04,25.93
9581,2024-07-06,31.0
9581,2024-08-01,36.84
9581,2024-08-29,28.96
9581,2024-09-30,20.75
9581,2024-10-28,34.85
9581,2024-11-26,34.09
9581,2024-12-25,33.55
9581,2025-01-26,20.04
9581,2025-02-24,29.12
9582,2023-04-18,9.99
9582,2023-05-20,9.99
9582,2023-06-22,9.99
9582,2023-07-17,9.99
9582,2023-08-15,9.99
9582,2023-09-12,9.99
9582,2023-10-07,9.99
9583,2024-02-13,28.24
9583,2024-03-10,29.0
9583,2024-04-08,26.62
9583,2024-05-11,21.85
9583,2024-06-09,30.19
9583,2024-07-08,32.48
9583,2024-08-10,28.17
9583,2024-09-08,30.54
9583,2024-10-11,28.2
9584,2024-10-13,9.99
9584,2024-11-11,9.99
9584,2024-12-08,9.99
9584,2025-01-11,9.99
9584,2025-02-07,9.99
9584,2025-03-07,9.99
9584,2025-04-07,9.99
9584,2025-05-09,9.99
9584,2025-06-06,9.99
9584,2025-06-29,9.99
9584,2025-08-02,9.99
9584,2025-08-29,9.99
9584,2025-09-26,9.99
9585,2023-02-21,9.99
9585,2023-03-21,9.99
9585,2023-04-18,9.99
9585,2023-05-15,9.99
9585,2023-06-18,9.99
9585,2023-07-13,9.99
9585,2023-08-11,9.99
9585,2023-09-11,9.99
9585,2023-10-08,9.99
9585,2023-11-09,9.99
9585,2023-12-08,9.99
9585,2024-01-06,9.99
9585,2024-02-04,9.99
9585,2024-03-02,9.99
9585,2024-03-29,9.99
9585,2024-05-02,9.99
9585,2024-05-31,9.99
9585,2024-06-27,9.99
9585,2024-07-30,9.99
9585,2024-08-21,9.99
9586,2025-12-25,9.99
9587,2024-08-19,9.99
9587,2024-09-19,9.99
9587,2024-10-09,9.99
9587,2024-11-09,9.99
9588,2025-09-07,31.96
9588,2025-10-06,34.49
9588,2025-11-09,32.05
9588,2025-12-05,22.37
9589,2025-11-29,37.83
9589,2025-12-29,20.62
9590,2024-12-31,1219.37
9591,2023-02-27,45.28
9591,2023-04-01,25.53
9591,2023-04-30,30.73
9591,2023-05-26,24.32
9591,2023-06-26,34.77
9591,2023-07-23,28.29
9591,2023-08-23,29.81
9591,2023-09-21,34.74
9591,2023-10-17,27.54
9591,2023-11-15,26.98
9591,2023-12-20,23.2
9591,2024-01-18,36.06
9591,2024-02-16,27.11
9591,2024-03-13,29.96
9591,2024-04-14,25.25
9592,2025-01-09,9.99
9592,2025-01-31,9.99
9592,2025-03-07,9.99
9592,2025-04-05,9.99
9592,2025-04-30,9.99
9592,2025-05-30,9.99
9592,2025-06-30,9.99
9592,2025-07-29,9.99
9592,2025-08-30,9.99
9592,2025-09-23,9.99
9592,2025-10-22,9.99
9592,2025-11-19,9.99
9592,2025-12-22,9.99
9593,2023-07-13,34.54
9593,2023-08-12,35.52
9593,2023-09-11,30.88
9593,2023-10-11,20.94
9593,2023-11-13,30.29
9593,2023-12-15,32.76
9593,2024-01-12,25.28
9593,2024-02-11,28.97
9593,2024-03-15,31.67
9593,2024-04-09,26.67
9593,2024-05-11,24.55
9593,2024-06-13,21.98
9593,2024-07-12,30.54
9593,2024-08-07,31.84
9593,2024-09-09,23.71
9593,2024-10-08,27.82
9593,2024-11-06,19.08
9594,2025-12-19,20.91
9595,2023-04-24,9.99
9595,2023-05-19,9.99
9595,2023-06-17,9.99
9595,2023-07-22,9.99
9595,2023-08-21,9.99
9595,2023-09-22,9.99
9595,2023-10-20,9.99
9595,2023-11-21,9.99
9595,2023-12-22,9.99
9595,2024-01-15,9.99
9595,2024-02-11,9.99
9595,2024-03-11,9.99
9595,2024-04-10,9.99
9595,2024-05-09,9.99
9596,2025-02-05,9.99
9596,2025-03-05,9.99
9596,2025-04-03,9.99
9596,2025-05-01,9.99
9596,2025-05-31,9.99
9596,2025-06-27,9.99
9596,2025-07-27,9.99
9596,2025-08-27,9.99
9596,2025-10-02,9.99
9596,2025-10-27,9.99
9596,2025-11-26,9.99
9596,2025-12-28,9.99
9597,2024-12-13,9.99
9597,2025-01-08,9.99
9597,2025-02-05,9.99
9597,2025-03-06,9.99
9598,2025-08-03,9.99
9598,2025-09-02,9.99
9598,2025-10-04,9.99
9598,2025-11-04,9.99
9598,2025-12-07,9.99
9599,2023-01-28,9.99
9599,2023-02-22,9.99
9599,2023-03-21,9.99
9599,2023-04-24,9.99
9599,2023-05-21,9.99
9599,2023-06-21,9.99
9599,2023-07-22,9.99
9599,2023-08-23,9.99
9599,2023-09-16,9.99
9599,2023-10-13,9.99
9599,2023-11-15,9.99
9599,2023-12-14,9.99
9599,2024-01-22,9.99
9599,2024-02-17,9.99
9599,2024-03-14,9.99
9599,2024-04-16,9.99
9599,2024-05-11,9.99
9599,2024-06-08,9.99
9599,2024-07-06,9.99
9599,2024-08-11,9.99
9599,2024-09-05,9.99
9599,2024-10-07,9.99
9599,2024-11-07,9.99
9599,2024-12-06,9.99
9599,2025-01-09,9.99
9599,2025-02-13,9.99
9599,2025-03-14,9.99
9599,2025-04-15,9.99
9599,2025-05-11,9.99
9599,2025-06-10,9.99
9599,2025-07-08,9.99
9599,2025-08-08,9.99
9599,2025-09-03,9.99
9599,2025-10-05,9.99
9600,2024-02-16,902.71
9600,2025-02-10,1067.21
9601,2025-01-25,20.52
9602,2024-06-13,9.99
9602,2024-07-13,9.99
9602,2024-08-06,9.99
9602,2024-09-13,9.99
9602,2024-10-06,9.99
9602,2024-11-07,9.99
9602,2024-12-09,9.99
9602,2025-01-05,9.99
9602,2025-02-03,9.99
9602,2025-03-03,9.99
9602,2025-03-31,9.99
9603,2025-01-19,9.99
9603,2025-02-19,9.99
9604,2023-09-02,9.99
9604,2023-10-07,9.99
9604,2023-11-05,9.99
9604,2023-11-27,9.99
9604,2023-12-31,9.99
9604,2024-01-28,9.99
9604,2024-03-01,9.99
9604,2024-03-30,9.99
9604,2024-04-26,9.99
9604,2024-05-23,9.99
9604,2024-06-26,9.99
9604,2024-07-25,9.99
9604,2024-08-25,9.99
9604,2024-09-23,9.99
9604,2024-10-25,9.99
9604,2024-11-21,9.99
9604,2024-12-18,9.99
9604,2025-01-15,9.99
9604,2025-02-15,9.99
9604,2025-03-14,9.99
9604,2025-04-14,9.99
9604,2025-05-16,9.99
9604,2025-06-20,9.99
9604,2025-07-22,9.99
9604,2025-08-21,9.99
9604,2025-09-17,9.99
9604,2025-10-20,9.99
9604,2025-11-15,9.99
9604,2025-12-17,9.99
9605,2024-10-21,9.99
9605,2024-11-22,9.99
9605,2024-12-20,9.99
9605,2025-01-19,9.99
9605,2025-02-21,9.99
9605,2025-03-22,9.99
9605,2025-04-25,9.99
9605,2025-05-21,9.99
9605,2025-06-21,9.99
9605,2025-07-21,9.99
9605,2025-08-19,9.99
9605,2025-09-13,9.99
9605,2025-10-15,9.99
9605,2025-11-11,9.99
9605,2025-12-14,9.99
9606,2025-06-25,9.99
9606,2025-07-24,9.99
9606,2025-08-25,9.99
9606,2025-09-23,9.99
9606,2025-10-24,9.99
9606,2025-11-21,9.99
9606,2025-12-22,9.99
9607,2024-01-31,28.86
9607,2024-03-01,38.16
9607,2024-04-06,30.44
9607,2024-05-02,36.11
9608,2024-06-04,1235.94
9609,2025-07-16,9.99
9609,2025-08-15,9.99
9609,2025-09-13,9.99
9609,2025-10-10,9.99
9609,2025-11-06,9.99
9609,2025-12-11,9.99
9610,2023-09-19,9.99
9610,2023-10-22,9.99
9610,2023-11-20,9.99
9610,2023-12-16,9.99
9610,2024-01-17,9.99
9610,2024-02-14,9.99
9610,2024-03-14,9.99
9610,2024-04-13,9.99
9610,2024-05-11,9.99
9610,2024-06-12,9.99
9610,2024-07-09,9.99
9610,2024-08-09,9.99
9610,2024-09-11,9.99
9610,2024-10-05,9.99
9611,2025-03-02,9.99
9611,2025-03-29,9.99
9611,2025-04-28,9.99
9611,2025-05-21,9.99
9611,2025-06-23,9.99
9611,2025-07-24,9.99
9611,2025-08-20,9.99
9611,2025-09-21,9.99
9611,2025-10-18,9.99
9611,2025-11-18,9.99
9611,2025-12-20,9.99
9612,2023-06-20,9.99
9612,2023-07-18,9.99
9612,2023-08-13,9.99
9612,2023-09-12,9.99
9612,2023-10-15,9.99
9612,2023-11-08,9.99
9612,2023-12-07,9.99
9612,2024-01-07,9.99
9612,2024-02-06,9.99
9612,2024-03-08,9.99
9612,2024-04-01,9.99
9612,2024-04-28,9.99
9612,2024-05-28,9.99
9612,2024-06-27,9.99
9612,2024-07-27,9.99
9612,2024-08-24,9.99
9612,2024-09-23,9.99
9612,2024-10-20,9.99
9612,2024-11-22,9.99
9612,2024-12-18,9.99
9612,2025-01-13,9.99
9612,2025-02-17,9.99
9612,2025-03-14,9.99
9612,2025-04-15,9.99
9612,2025-05-14,9.99
9613,2023-09-21,9.99
9613,2023-10-22,9.99
9613,2023-11-20,9.99
9613,2023-12-15,9.99
9613,2024-01-16,9.99
9613,2024-02-14,9.99
9613,2024-03-18,9.99
9613,2024-04-12,9.99
9613,2024-05-10,9.99
9613,2024-06-07,9.99
9613,2024-07-06,9.99
9613,2024-08-03,9.99
9613,2024-08-31,9.99
9613,2024-10-05,9.99
9613,2024-11-05,9.99
9613,2024-12-05,9.99
9613,2025-01-05,9.99
9613,2025-02-05,9.99
9613,2025-03-08,9.99
9613,2025-03-31,9.99
9613,2025-05-02,9.99
9613,2025-06-01,9.99
9613,2025-06-28,9.99
9613,2025-07-28,9.99
9613,2025-08-30,9.99
9613,2025-09-27,9.99
9613,2025-10-27,9.99
9613,2025-11-25,9.99
9613,2025-12-25,9.99
9614,2025-11-15,33.56
9614,2025-12-12,32.14
9615,2024-04-21,646.53
9615,2025-04-25,1148.12
9616,2023-12-20,517.92
9616,2024-12-26,939.84
9616,2025-12-24,1035.48
9617,2025-11-13,37.28
9617,2025-12-17,34.78
9618,2023-02-04,1208.88
9618,2024-02-01,803.1
9618,2025-02-01,1130.66
9619,2023-09-19,1168.45
9619,2024-09-20,1313.19
9620,2025-03-24,30.59
9620,2025-04-30,27.86
9620,2025-05-21,22.5
9620,2025-06-24,29.69
9620,2025-07-22,29.46
9620,2025-08-16,21.02
9621,2025-05-22,9.99
9621,2025-06-23,9.99
9621,2025-07-18,9.99
9621,2025-08-15,9.99
9621,2025-09-15,9.99
9621,2025-10-13,9.99
9621,2025-11-14,9.99
9621,2025-12-16,9.99
9622,2025-01-21,9.99
9622,2025-02-17,9.99
9622,2025-03-15,9.99
9623,2024-07-20,9.99
9623,2024-08-12,9.99
9624,2024-04-06,9.99
9624,2024-05-05,9.99
9624,2024-06-04,9.99
9624,2024-06-30,9.99
9624,2024-07-31,9.99
9624,2024-08-28,9.99
9624,2024-09-26,9.99
9625,2024-10-16,27.34
9625,2024-11-16,25.46
9625,2024-12-12,27.68
9625,2025-01-13,35.29
9625,2025-02-09,26.23
9625,2025-03-07,35.34
9625,2025-04-07,34.41
9625,2025-04-30,23.3
9625,2025-06-01,37.7
9625,2025-06-27,28.95
9625,2025-07-26,32.72
9625,2025-08-24,30.21
9625,2025-09-22,32.46
9625,2025-10-22,25.15
9625,2025-11-20,30.9
9625,2025-12-21,36.01
9626,2023-03-23,9.99
9626,2023-04-17,9.99
9626,2023-05-16,9.99
9626,2023-06-15,9.99
9626,2023-07-14,9.99
9626,2023-08-09,9.99
9626,2023-09-09,9.99
9626,2023-10-08,9.99
9626,2023-11-06,9.99
9626,2023-12-08,9.99
9626,2024-01-07,9.99
9626,2024-02-03,9.99
9626,2024-03-03,9.99
9626,2024-04-02,9.99
9626,2024-05-04,9.99
9626,2024-05-28,9.99
9627,2025-01-28,9.99
9627,2025-02-24,9.99
9627,2025-04-03,9.99
9627,2025-04-27,9.99
9628,2025-05-19,9.99
9628,2025-06-18,9.99
9628,2025-07-20,9.99
9628,2025-08-18,9.99
9628,2025-09-17,9.99
9628,2025-10-11,9.99
9628,2025-11-15,9.99
9628,2025-12-10,9.99
9629,2025-12-05,9.99
9630,2024-08-19,9.99
9630,2024-09-21,9.99
9630,2024-10-18,9.99
9630,2024-11-19,9.99
9630,2024-12-18,9.99
9630,2025-01-13,9.99
9630,2025-02-11,9.99
9630,2025-03-15,9.99
9630,2025-04-13,9.99
9630,2025-05-13,9.99
9630,2025-06-13,9.99
