customer_id,signup_date,churn_date,duration_days,churn_event,plan_type,region,channel
9377,2024-08-14,2025-08-27,378,1,Basic,NA,Organic
9378,2024-08-05,2025-02-07,186,1,Basic,NA,Email
9379,2023-10-16,2024-05-05,202,1,Basic,EU,Ads
9380,2025-10-09,2025-12-31,83,0,Basic,LATAM,Ads
9381,2025-05-28,2025-11-16,172,1,Basic,APAC,Ads
9382,2023-01-07,2025-12-31,1089,0,Pro,LATAM,Ads
9383,2023-08-28,2023-12-09,103,1,Enterprise,LATAM,Ads
9384,2024-06-19,2025-12-31,560,0,Pro,NA,Organic
9385,2023-03-11,2023-08-22,164,1,Basic,NA,Social
9386,2023-08-04,2025-11-08,827,1,Pro,EU,Email
9387,2025-12-13,2025-12-31,18,0,Enterprise,NA,Referral
9388,2025-03-16,2025-12-11,270,1,Basic,NA,Social
9389,2023-11-26,2024-12-26,396,1,Pro,NA,Organic
9390,2025-04-27,2025-09-18,144,1,Pro,NA,Organic
9391,2023-02-14,2023-04-02,47,1,Pro,EU,Referral
9392,2025-04-08,2025-12-31,267,0,Pro,EU,Social
9393,2023-07-17,2023-07-30,13,1,Pro,NA,Social
9394,2025-06-14,2025-12-31,200,0,Pro,NA,Ads
9395,2023-11-28,2024-11-01,339,1,Pro,EU,Referral
9396,2024-11-26,2025-04-16,141,1,Basic,APAC,Ads
9397,2023-01-27,2025-01-24,728,1,Pro,SA,Social
9398,2023-11-14,2024-02-21,99,1,Basic,NA,Referral
9399,2023-12-31,2025-06-29,546,1,Pro,NA,Organic
9400,2025-08-17,2025-12-31,136,0,Basic,APAC,Ads
9401,2024-01-08,2024-07-22,196,1,Basic,NA,Organic
9402,2023-09-02,2024-09-30,394,1,Pro,EU,Ads
9403,2024-04-22,2024-12-10,232,1,Pro,LATAM,Organic
9404,2023-05-05,2023-08-25,112,1,Basic,NA,Organic
9405,2024-06-20,2024-07-24,34,1,Basic,NA,Organic
9406,2024-12-06,2025-12-31,390,0,Enterprise,NA,Ads
9407,2024-06-14,2025-12-31,565,0,Basic,NA,Social
9408,2025-02-24,2025-12-31,310,0,Basic,NA,Email
9409,2023-09-11,2023-11-01,51,1,Pro,NA,Email
9410,2023-05-01,2023-09-07,129,1,Pro,APAC,Organic
9411,2025-11-21,2025-12-31,40,0,Pro,NA,Referral
9412,2024-10-22,2024-10-22,0,1,Pro,NA,Ads
9413,2025-11-26,2025-12-31,35,0,Pro,EU,Email
9414,2025-11-02,2025-12-31,59,0,Enterprise,EU,Email
9415,2023-03-29,2023-11-10,226,1,Pro,EU,Email
9416,2023-02-15,2025-05-12,817,1,Basic,EU,Organic
9417,2025-07-21,2025-08-31,41,1,Basic,APAC,Organic
9418,2025-01-14,2025-02-24,41,1,Pro,EU,Referral
9419,2025-08-24,2025-12-31,129,0,Basic,EU,Organic
9420,2025-02-01,2025-12-13,315,1,Basic,NA,Social
9421,2025-01-31,2025-12-31,334,0,Basic,SA,Referral
9422,2025-03-04,2025-06-18,106,1,Pro,NA,Organic
9423,2025-01-13,2025-05-03,110,1,Basic,LATAM,Social
9424,2025-12-05,2025-12-31,26,0,Pro,EU,Ads
9425,2024-07-11,2025-02-17,221,1,Pro,APAC,Affiliate
9426,2024-06-09,2024-06-10,1,1,Basic,EU,Organic
9427,2024-08-19,2024-12-09,112,1,Basic,EU,Ads
9428,2025-04-19,2025-08-07,110,1,Basic,APAC,Affiliate
9429,2023-01-03,2023-07-19,197,1,Basic,EU,Ads
9430,2025-11-17,2025-12-31,44,0,Pro,NA,Organic
9431,2023-06-06,2025-12-31,939,0,Pro,NA,Referral
9432,2025-05-04,2025-12-01,211,1,Basic,NA,Referral
9433,2024-05-25,2024-08-28,95,1,Basic,NA,Organic
9434,2024-11-17,2025-05-25,189,1,Pro,NA,Organic
9435,2024-07-24,2025-03-05,224,1,Basic,SA,Organic
9436,2024-12-15,2025-12-31,381,0,Basic,EU,Ads
9437,2023-08-27,2024-10-24,424,1,Basic,APAC,Organic
9438,2023-10-30,2024-02-08,101,1,Pro,APAC,Email
9439,2024-08-29,2025-12-31,489,0,Pro,SA,Organic
9440,2025-09-17,2025-12-31,105,0,Enterprise,EU,Affiliate
9441,2023-11-30,2024-03-16,107,1,Basic,EU,Ads
9442,2023-04-23,2023-10-14,174,1,Basic,NA,Ads
9443,2023-12-28,2025-02-05,405,1,Pro,APAC,Ads
9444,2025-03-11,2025-12-31,295,0,Pro,APAC,Affiliate
9445,2023-04-07,2024-02-20,319,1,Basic,NA,Affiliate
9446,2023-01-16,2024-03-10,419,1,Basic,EU,Organic
9447,2024-07-09,2025-12-31,540,0,Basic,EU,Ads
9448,2024-01-11,2025-12-31,720,0,Pro,NA,Referral
9449,2025-01-11,2025-07-28,198,1,Basic,NA,Ads
9450,2024-01-25,2025-12-31,706,0,Enterprise,EU,Organic
9451,2024-09-11,2025-02-20,162,1,Basic,APAC,Ads
9452,2025-04-03,2025-12-31,272,0,Basic,NA,Organic
9453,2023-11-16,2023-12-15,29,1,Basic,EU,Organic
9454,2023-07-15,2023-09-17,64,1,Basic,APAC,Ads
9455,2024-02-22,2024-06-20,119,1,Pro,EU,Ads
9456,2024-08-29,2025-02-17,172,1,Pro,MENA,Organic
9457,2024-07-21,2025-02-01,195,1,Basic,NA,Referral
9458,2024-06-27,2025-03-14,260,1,Basic,NA,Ads
9459,2023-08-19,2025-12-31,865,0,Pro,NA,Organic
9460,2025-06-02,2025-06-27,25,1,Basic,EU,Social
9461,2024-06-04,2025-12-31,575,0,Basic,NA,Organic
9462,2024-12-03,2025-03-13,100,1,Basic,APAC,Ads
9463,2025-04-25,2025-12-30,249,1,Basic,MENA,Ads
9464,2024-11-03,2025-12-31,423,0,Basic,NA,Referral
9465,2023-01-21,2023-09-09,231,1,Basic,MENA,Ads
9466,2024-08-10,2024-09-06,27,1,Basic,APAC,Ads
9467,2025-06-16,2025-12-31,198,0,Enterprise,NA,Email
9468,2024-01-06,2024-01-29,23,1,Basic,APAC,Organic
9469,2023-03-19,2023-03-19,0,1,Basic,NA,Organic
9470,2024-10-09,2025-02-03,117,1,Pro,APAC,Affiliate
9471,2023-05-20,2023-09-25,128,1,Basic,LATAM,Affiliate
9472,2024-07-06,2025-09-02,423,1,Basic,SA,Email
9473,2025-09-24,2025-12-31,98,0,Basic,NA,Email
9474,2023-10-09,2025-01-22,471,1,Enterprise,NA,Ads
9475,2024-03-15,2024-11-26,256,1,Basic,MENA,Ads
9476,2023-09-27,2023-10-28,31,1,Enterprise,APAC,Email
9477,2025-01-15,2025-08-25,222,1,Pro,APAC,Social
9478,2023-04-14,2023-11-23,223,1,Pro,APAC,Ads
9479,2025-02-04,2025-07-12,158,1,Pro,APAC,Organic
9480,2023-04-05,2024-01-16,286,1,Basic,APAC,Referral
9481,2024-12-29,2025-07-07,190,1,Basic,LATAM,Ads
9482,2024-04-24,2025-03-14,324,1,Basic,NA,Email
9483,2025-02-18,2025-06-23,125,1,Basic,APAC,Social
9484,2023-01-13,2025-12-31,1083,0,Enterprise,EU,Email
9485,2024-08-23,2025-12-31,495,0,Basic,MENA,Organic
9486,2023-04-05,2023-05-27,52,1,Basic,MENA,Social
9487,2023-10-20,2024-08-12,297,1,Pro,NA,Referral
9488,2023-01-25,2024-02-16,387,1,Enterprise,APAC,Organic
9489,2025-07-27,2025-10-13,78,1,Enterprise,SA,Ads
9490,2025-01-31,2025-12-31,334,0,Pro,NA,Ads
9491,2024-10-15,2025-03-07,143,1,Basic,LATAM,Referral
9492,2025-09-11,2025-12-31,111,0,Basic,EU,Organic
9493,2024-09-29,2024-11-22,54,1,Basic,EU,Organic
9494,2024-05-05,2025-08-21,473,1,Basic,LATAM,Social
9495,2024-07-28,2025-08-22,390,1,Basic,LATAM,Social
9496,2023-10-21,2025-05-19,576,1,Enterprise,NA,Affiliate
9497,2025-06-14,2025-12-31,200,0,Enterprise,APAC,Affiliate
9498,2023-02-09,2023-05-10,90,1,Pro,NA,Affiliate
9499,2025-02-14,2025-03-01,15,1,Pro,EU,Email
9500,2024-06-03,2025-12-31,576,0,Basic,NA,Social
9501,2024-06-29,2024-07-09,10,1,Basic,NA,Ads
9502,2023-08-24,2025-04-17,602,1,Enterprise,SA,Ads
9503,2024-04-07,2025-12-31,633,0,Basic,APAC,Referral
9504,2024-04-27,2024-04-29,2,1,Pro,APAC,Ads
9505,2024-03-05,2024-07-18,135,1,Basic,NA,Ads
9506,2025-11-11,2025-12-31,50,0,Pro,EU,Social
9507,2023-12-09,2024-04-08,121,1,Pro,EU,Social
9508,2025-11-29,2025-12-31,32,0,Pro,APAC,Ads
9509,2023-05-13,2023-11-01,172,1,Basic,NA,Organic
9510,2023-12-17,2024-02-11,56,1,Basic,NA,Organic
9511,2024-05-20,2024-08-07,79,1,Basic,LATAM,Organic
9512,2023-03-25,2024-01-08,289,1,Basic,NA,Organic
9513,2025-09-19,2025-12-31,103,0,Pro,APAC,Referral
9514,2025-04-09,2025-05-20,41,1,Pro,NA,Organic
9515,2025-05-10,2025-12-31,235,0,Basic,NA,Referral
9516,2023-12-09,2024-05-16,159,1,Basic,NA,Ads
9517,2025-05-15,2025-12-31,230,0,Pro,LATAM,Social
9518,2023-10-20,2023-11-03,14,1,Basic,MENA,Ads
9519,2024-08-20,2025-12-31,498,0,Basic,EU,Referral
9520,2024-10-06,2025-12-31,451,0,Basic,APAC,Ads
9521,2024-03-23,2025-06-01,435,1,Basic,EU,Email
9522,2024-11-20,2025-12-31,406,0,Basic,NA,Referral
9523,2025-09-28,2025-12-09,72,1,Basic,NA,Referral
9524,2025-05-04,2025-10-14,163,1,Pro,EU,Referral
9525,2024-05-16,2024-08-14,90,1,Pro,APAC,Email
9526,2025-02-02,2025-12-31,332,0,Basic,NA,Referral
9527,2025-01-04,2025-12-31,361,0,Basic,APAC,Affiliate
9528,2023-09-07,2024-06-12,279,1,Pro,SA,Organic
9529,2024-08-23,2025-12-31,495,0,Pro,NA,Social
9530,2023-05-05,2025-12-31,971,0,Basic,NA,Referral
9531,2023-04-23,2024-08-04,469,1,Basic,MENA,Ads
9532,2025-09-07,2025-12-31,115,0,Basic,NA,Referral
9533,2023-05-30,2024-01-18,233,1,Basic,APAC,Referral
9534,2025-05-24,2025-07-03,40,1,Enterprise,APAC,Ads
9535,2023-12-09,2024-06-09,183,1,Basic,NA,Ads
9536,2024-08-02,2025-12-31,516,0,Pro,NA,Affiliate
9537,2025-02-21,2025-10-18,239,1,Basic,EU,Organic
9538,2023-11-17,2023-11-18,1,1,Enterprise,NA,Social
9539,2025-04-01,2025-12-31,274,0,Basic,LATAM,Organic
9540,2024-06-15,2024-09-07,84,1,Basic,EU,Referral
9541,2024-05-06,2024-06-25,50,1,Basic,NA,Ads
9542,2024-09-03,2024-12-09,97,1,Basic,NA,Organic
9543,2023-09-09,2023-11-26,78,1,Basic,LATAM,Affiliate
9544,2023-06-22,2024-06-10,354,1,Basic,APAC,Ads
9545,2025-05-24,2025-12-31,221,0,Basic,APAC,Affiliate
9546,2023-07-20,2023-08-23,34,1,Basic,NA,Ads
9547,2023-08-05,2024-02-01,180,1,Basic,APAC,Social
9548,2024-01-11,2025-05-04,479,1,Pro,LATAM,Organic
9549,2023-01-11,2023-09-01,233,1,Basic,APAC,Organic
9550,2025-11-01,2025-12-31,60,0,Pro,NA,Affiliate
9551,2025-06-10,2025-12-31,204,0,Enterprise,MENA,Email
9552,2024-03-10,2025-05-03,419,1,Pro,NA,Social
9553,2025-03-28,2025-12-12,259,1,Basic,EU,Organic
9554,2025-07-19,2025-12-31,165,0,Basic,MENA,Ads
9555,2024-11-21,2025-07-06,227,1,Basic,LATAM,Affiliate
9556,2025-05-04,2025-12-31,241,0,Basic,APAC,Email
9557,2025-02-22,2025-12-31,312,0,Basic,LATAM,Ads
9558,2023-11-15,2024-03-05,111,1,Basic,APAC,Ads
9559,2025-04-23,2025-08-30,129,1,Basic,NA,Organic
9560,2024-09-12,2025-12-31,475,0,Basic,EU,Ads
9561,2025-02-23,2025-12-31,311,0,Basic,EU,Organic
9562,2024-02-01,2024-04-18,77,1,Basic,EU,Organic
9563,2025-12-17,2025-12-31,14,0,Basic,NA,Affiliate
9564,2024-04-04,2024-04-09,5,1,Basic,LATAM,Ads
9565,2023-03-02,2023-07-21,141,1,Basic,NA,Email
9566,2024-01-04,2025-05-23,505,1,Pro,APAC,Affiliate
9567,2024-12-19,2025-05-17,149,1,Pro,LATAM,Ads
9568,2024-06-29,2024-12-03,157,1,Basic,APAC,Referral
9569,2025-11-06,2025-12-07,31,1,Pro,NA,Social
9570,2024-05-10,2025-10-18,526,1,Basic,SA,Ads
9571,2024-05-11,2025-12-31,599,0,Basic,NA,Referral
9572,2024-05-19,2025-12-31,591,0,Basic,NA,Organic
9573,2025-08-26,2025-09-03,8,1,Pro,NA,Ads
9574,2025-12-28,2025-12-31,3,0,Basic,APAC,Referral
9575,2023-06-10,2024-09-02,450,1,Basic,LATAM,Referral
9576,2024-12-18,2025-02-09,53,1,Basic,NA,Affiliate
9577,2025-09-19,2025-12-31,103,0,Enterprise,SA,Email
9578,2023-09-26,2023-11-22,57,1,Basic,NA,Social
9579,2024-11-29,2025-03-02,93,1,Basic,NA,Social
9580,2025-05-14,2025-11-15,185,1,Basic,EU,Referral
9581,2023-12-16,2025-03-16,456,1,Pro,LATAM,Organic
9582,2023-04-20,2023-10-21,184,1,Basic,EU,Referral
9583,2024-02-11,2024-11-08,271,1,Pro,NA,Ads
9584,2024-10-11,2025-10-21,375,1,Basic,EU,Organic
9585,2023-02-20,2024-08-23,550,1,Basic,EU,Organic
9586,2025-12-27,2025-12-31,4,0,Basic,NA,Affiliate
9587,2024-08-18,2024-12-01,105,1,Basic,NA,Referral
9588,2025-09-05,2025-12-31,117,0,Pro,NA,Email
9589,2025-12-01,2025-12-31,30,0,Pro,APAC,Email
9590,2024-12-31,2025-12-31,365,0,Enterprise,EU,Referral
9591,2023-02-26,2024-05-11,440,1,Pro,NA,Organic
9592,2025-01-07,2025-12-31,358,0,Basic,NA,Ads
9593,2023-07-15,2024-11-15,489,1,Pro,NA,Organic
9594,2025-12-21,2025-12-31,10,0,Pro,EU,Ads
9595,2023-04-22,2024-06-01,406,1,Basic,NA,Social
9596,2025-02-03,2025-12-31,331,0,Basic,NA,Social
9597,2024-12-11,2025-03-12,91,1,Basic,NA,Organic
9598,2025-08-05,2025-12-31,148,0,Basic,APAC,Ads
9599,2023-01-26,2025-10-14,992,1,Basic,EU,Referral
9600,2024-02-14,2025-12-31,686,0,Enterprise,EU,Ads
9601,2025-01-27,2025-02-12,16,1,Pro,NA,Email
9602,2024-06-14,2025-04-19,309,1,Basic,APAC,Ads
9603,2025-01-18,2025-03-18,59,1,Basic,NA,Ads
9604,2023-09-03,2025-12-31,850,0,Basic,NA,Referral
9605,2024-10-23,2025-12-31,434,0,Basic,LATAM,Ads
9606,2025-06-27,2025-12-31,187,0,Basic,EU,Email
9607,2024-01-31,2024-05-23,113,1,Pro,APAC,Affiliate
9608,2024-06-05,2024-09-23,110,1,Enterprise,LATAM,Social
9609,2025-07-14,2025-12-31,170,0,Basic,SA,Affiliate
9610,2023-09-21,2024-10-25,400,1,Basic,APAC,Referral
9611,2025-02-28,2025-12-31,306,0,Basic,NA,Organic
9612,2023-06-21,2025-05-27,706,1,Basic,EU,Affiliate
9613,2023-09-22,2025-12-31,831,0,Basic,EU,Referral
9614,2025-11-15,2025-12-31,46,0,Pro,NA,Organic
9615,2024-04-20,2025-12-31,620,0,Enterprise,NA,Organic
9616,2023-12-22,2025-12-31,740,0,Enterprise,EU,Ads
9617,2025-11-15,2025-12-31,46,0,Pro,NA,Social
9618,2023-02-03,2025-12-31,1062,0,Enterprise,NA,Referral
9619,2023-09-21,2024-11-10,416,1,Enterprise,APAC,Email
9620,2025-03-26,2025-09-02,160,1,Pro,LATAM,Social
9621,2025-05-24,2025-12-31,221,0,Basic,NA,Referral
9622,2025-01-23,2025-03-22,58,1,Basic,NA,Ads
9623,2024-07-19,2024-08-29,41,1,Basic,LATAM,Social
9624,2024-04-06,2024-10-18,195,1,Basic,NA,Referral
9625,2024-10-16,2025-12-31,441,0,Pro,EU,Referral
9626,2023-03-22,2024-06-15,451,1,Basic,EU,Ads
9627,2025-01-26,2025-05-02,96,1,Basic,NA,Organic
9628,2025-05-19,2025-12-31,226,0,Basic,EU,Organic
9629,2025-12-05,2025-12-31,26,0,Basic,MENA,Affiliate
9630,2024-08-21,2025-11-20,456,1,Basic,EU,Email
9631,2025-03-17,2025-06-30,105,1,Basic,SA,Organic
9632,2025-12-12,2025-12-31,19,0,Basic,NA,Email
9633,2025-09-10,2025-09-21,11,1,Basic,LATAM,Organic
9634,2024-12-04,2025-04-27,144,1,Basic,NA,Referral
9635,2024-04-20,2025-10-24,552,1,Basic,NA,Organic
9636,2024-08-14,2024-09-17,34,1,Pro,NA,Social
9637,2023-01-16,2023-12-10,328,1,Basic,LATAM,Organic
9638,2024-05-01,2025-04-26,360,1,Basic,APAC,Ads
9639,2024-12-06,2025-12-31,390,0,Pro,NA,Social
9640,2024-09-11,2024-11-15,65,1,Basic,NA,Referral
9641,2025-10-15,2025-12-31,77,0,Basic,LATAM,Ads
9642,2025-02-15,2025-12-31,319,0,Enterprise,MENA,Social
9643,2024-03-22,2025-04-29,403,1,Basic,APAC,Referral
9644,2023-10-17,2024-02-21,127,1,Basic,EU,Ads
9645,2023-07-28,2023-12-20,145,1,Pro,NA,Affiliate
9646,2024-02-17,2024-04-13,56,1,Enterprise,NA,Ads
9647,2024-11-07,2024-11-20,13,1,Basic,NA,Social
9648,2024-10-25,2025-12-31,432,0,Pro,NA,Affiliate
9649,2023-10-17,2024-08-11,299,1,Pro,NA,Ads
9650,2023-05-31,2023-07-28,58,1,Basic,EU,Organic
9651,2025-05-04,2025-06-24,51,1,Pro,MENA,Social
9652,2024-08-30,2024-09-25,26,1,Basic,LATAM,Ads
9653,2024-01-05,2024-02-17,43,1,Basic,EU,Ads
9654,2024-12-05,2024-12-20,15,1,Pro,NA,Organic
9655,2025-04-05,2025-12-31,270,0,Basic,NA,Affiliate
9656,2025-10-01,2025-12-31,91,0,Pro,LATAM,Ads
9657,2024-01-12,2024-05-27,136,1,Pro,NA,Ads
9658,2025-08-30,2025-12-31,123,0,Enterprise,NA,Social
9659,2023-04-28,2023-09-10,135,1,Basic,NA,Organic
9660,2025-10-25,2025-12-31,67,0,Basic,NA,Organic
9661,2024-03-19,2025-01-19,306,1,Pro,NA,Referral
9662,2025-01-24,2025-12-31,341,0,Basic,EU,Referral
9663,2024-10-01,2025-02-09,131,1,Basic,APAC,Ads
9664,2023-05-04,2023-12-01,211,1,Pro,EU,Ads
9665,2024-10-19,2025-12-22,429,1,Basic,EU,Ads
9666,2025-04-01,2025-12-23,266,1,Basic,NA,Organic
9667,2024-10-25,2025-03-20,146,1,Basic,NA,Ads
9668,2023-12-26,2024-05-19,145,1,Basic,NA,Affiliate
9669,2024-09-14,2025-07-10,299,1,Basic,NA,Ads
9670,2025-12-16,2025-12-31,15,0,Basic,NA,Social
9671,2025-07-07,2025-08-07,31,1,Basic,LATAM,Organic
9672,2024-03-27,2025-06-20,450,1,Pro,EU,Ads
9673,2023-04-30,2023-12-05,219,1,Basic,NA,Affiliate
9674,2024-08-04,2025-12-31,514,0,Pro,MENA,Ads
9675,2023-04-09,2023-10-03,177,1,Basic,APAC,Ads
9676,2024-05-28,2025-12-31,582,0,Pro,SA,Organic
9677,2024-10-25,2025-12-31,432,0,Enterprise,NA,Social
9678,2024-02-05,2025-12-31,695,0,Basic,NA,Organic
9679,2023-12-31,2024-04-29,120,1,Pro,NA,Email
9680,2024-08-03,2024-11-24,113,1,Basic,LATAM,Ads
9681,2024-09-12,2025-08-01,323,1,Basic,NA,Email
9682,2025-04-07,2025-05-30,53,1,Pro,NA,Organic
9683,2023-09-04,2025-12-31,849,0,Pro,APAC,Referral
9684,2024-03-09,2024-09-15,190,1,Basic,APAC,Referral
9685,2024-09-06,2024-12-28,113,1,Enterprise,SA,Ads
9686,2025-07-31,2025-09-05,36,1,Basic,SA,Referral
9687,2025-08-20,2025-12-31,133,0,Pro,APAC,Ads
9688,2024-09-15,2024-11-03,49,1,Basic,EU,Organic
9689,2023-11-17,2024-08-20,277,1,Pro,EU,Ads
9690,2025-05-05,2025-09-29,147,1,Basic,EU,Ads
9691,2023-03-03,2025-12-31,1034,0,Enterprise,EU,Ads
9692,2023-10-27,2023-12-31,65,1,Pro,NA,Referral
9693,2024-02-07,2025-08-11,551,1,Basic,NA,Ads
9694,2025-08-12,2025-12-31,141,0,Pro,EU,Affiliate
9695,2023-09-10,2025-03-04,541,1,Pro,SA,Organic
9696,2024-04-22,2025-12-31,618,0,Basic,LATAM,Organic
9697,2023-06-09,2023-06-23,14,1,Basic,APAC,Ads
9698,2025-08-18,2025-12-31,135,0,Basic,NA,Email
9699,2023-07-24,2024-07-24,366,1,Basic,LATAM,Ads
9700,2025-05-07,2025-12-31,238,0,Basic,NA,Organic
9701,2025-01-29,2025-05-17,108,1,Basic,EU,Ads
9702,2024-12-21,2024-12-28,7,1,Basic,MENA,Ads
9703,2025-11-06,2025-12-31,55,0,Basic,NA,Email
9704,2023-03-09,2025-12-31,1028,0,Enterprise,MENA,Organic
9705,2023-05-13,2025-03-03,660,1,Pro,NA,Email
9706,2025-07-07,2025-08-03,27,1,Pro,MENA,Email
9707,2024-03-05,2025-12-31,666,0,Basic,EU,Referral
9708,2023-11-04,2025-03-06,488,1,Basic,EU,Organic
9709,2024-10-11,2025-08-12,305,1,Basic,EU,Ads
9710,2024-02-16,2025-05-24,463,1,Pro,NA,Social
9711,2023-04-07,2024-03-11,339,1,Basic,EU,Ads
9712,2025-11-16,2025-12-31,45,0,Basic,EU,Email
9713,2025-12-19,2025-12-31,12,0,Pro,EU,Organic
9714,2023-07-21,2024-02-21,215,1,Basic,SA,Ads
9715,2025-01-31,2025-03-11,39,1,Pro,NA,Email
9716,2025-05-23,2025-12-31,222,0,Pro,NA,Referral
9717,2024-08-03,2025-12-31,515,0,Basic,LATAM,Referral
9718,2024-01-05,2025-09-17,621,1,Enterprise,EU,Organic
9719,2024-06-16,2025-04-09,297,1,Basic,NA,Social
9720,2025-06-17,2025-12-31,197,0,Enterprise,EU,Ads
9721,2024-08-29,2024-10-23,55,1,Basic,EU,Affiliate
9722,2025-05-22,2025-12-31,223,0,Pro,APAC,Social
9723,2025-02-08,2025-10-09,243,1,Pro,NA,Organic
9724,2025-04-13,2025-12-31,262,0,Basic,SA,Ads
9725,2025-09-25,2025-12-31,97,0,Pro,APAC,Ads
9726,2025-07-26,2025-12-31,158,0,Enterprise,APAC,Organic
9727,2023-08-24,2025-12-31,860,0,Enterprise,LATAM,Organic
9728,2023-06-11,2023-12-30,202,1,Pro,NA,Organic
9729,2024-07-07,2025-12-31,542,0,Pro,APAC,Affiliate
9730,2025-02-26,2025-04-15,48,1,Basic,LATAM,Affiliate
9731,2025-12-27,2025-12-31,4,0,Pro,NA,Ads
9732,2024-07-12,2024-11-26,137,1,Pro,APAC,Referral
9733,2023-09-18,2025-12-31,835,0,Pro,SA,Ads
9734,2023-08-05,2024-11-08,461,1,Pro,EU,Affiliate
9735,2025-03-15,2025-12-31,291,0,Basic,EU,Referral
9736,2023-07-20,2024-05-17,302,1,Basic,EU,Social
9737,2024-02-06,2024-12-17,315,1,Basic,APAC,Affiliate
9738,2023-10-02,2024-05-29,240,1,Basic,EU,Organic
9739,2023-07-25,2023-09-17,54,1,Basic,APAC,Social
9740,2025-11-29,2025-12-31,32,0,Pro,EU,Organic
9741,2025-05-16,2025-12-31,229,0,Basic,EU,Social
9742,2023-04-03,2023-09-20,170,1,Basic,APAC,Email
9743,2025-12-01,2025-12-17,16,1,Basic,APAC,Ads
9744,2024-01-14,2025-08-18,582,1,Basic,APAC,Organic
9745,2023-03-06,2024-06-03,455,1,Basic,LATAM,Organic
9746,2023-12-31,2024-07-09,191,1,Pro,NA,Organic
9747,2025-03-31,2025-08-08,130,1,Basic,NA,Ads
9748,2025-11-13,2025-12-31,48,0,Basic,EU,Social
9749,2024-06-23,2024-11-10,140,1,Enterprise,MENA,Social
9750,2025-12-21,2025-12-31,10,0,Basic,LATAM,Referral
9751,2024-05-05,2025-01-07,247,1,Pro,EU,Organic
9752,2023-08-17,2025-12-31,867,0,Enterprise,EU,Email
9753,2025-11-09,2025-12-31,52,0,Basic,APAC,Affiliate
9754,2023-01-03,2023-03-30,86,1,Basic,EU,Ads
9755,2025-06-29,2025-07-29,30,1,Basic,NA,Social
9756,2023-11-03,2024-10-29,361,1,Basic,EU,Referral
9757,2024-03-07,2024-08-04,150,1,Basic,NA,Referral
9758,2023-05-16,2023-11-06,174,1,Basic,APAC,Email
9759,2024-05-29,2025-12-31,581,0,Basic,NA,Social
9760,2023-07-12,2024-06-28,352,1,Pro,APAC,Ads
9761,2025-05-22,2025-12-08,200,1,Basic,EU,Organic
9762,2024-10-27,2025-12-31,430,0,Pro,NA,Organic
9763,2023-07-28,2023-09-10,44,1,Pro,EU,Ads
9764,2025-08-09,2025-12-31,144,0,Basic,NA,Ads
9765,2025-11-23,2025-12-31,38,0,Basic,NA,Ads
9766,2024-10-10,2025-12-31,447,0,Basic,EU,Organic
9767,2023-04-30,2024-01-16,261,1,Pro,SA,Organic
9768,2024-09-18,2024-12-02,75,1,Basic,SA,Affiliate
9769,2024-06-08,2024-09-19,103,1,Pro,LATAM,Affiliate
9770,2025-02-07,2025-12-31,327,0,Pro,NA,Ads
9771,2024-05-26,2025-01-28,247,1,Pro,APAC,Ads
9772,2023-02-16,2023-06-21,125,1,Basic,NA,Social
9773,2025-02-10,2025-12-31,324,0,Basic,NA,Organic
9774,2025-01-09,2025-12-31,356,0,Basic,LATAM,Ads
9775,2024-06-05,2025-12-31,574,0,Basic,EU,Affiliate
9776,2023-05-14,2025-12-31,962,0,Basic,EU,Referral
9777,2023-09-05,2023-10-28,53,1,Pro,APAC,Organic
9778,2024-03-11,2024-08-29,171,1,Enterprise,NA,Organic
9779,2024-11-16,2025-06-29,225,1,Basic,NA,Organic
9780,2024-08-08,2025-12-31,510,0,Basic,APAC,Referral
9781,2023-12-17,2025-12-31,745,0,Basic,NA,Referral
9782,2023-05-23,2023-08-03,72,1,Pro,APAC,Organic
9783,2025-08-24,2025-11-08,76,1,Basic,EU,Organic
9784,2025-03-14,2025-10-27,227,1,Basic,NA,Affiliate
9785,2024-12-18,2025-11-10,327,1,Basic,LATAM,Ads
9786,2024-10-04,2025-01-25,113,1,Pro,EU,Email
9787,2024-05-15,2024-06-08,24,1,Basic,EU,Ads
9788,2024-01-05,2024-01-10,5,1,Basic,NA,Ads
9789,2025-02-25,2025-04-05,39,1,Basic,NA,Ads
9790,2025-01-08,2025-07-19,192,1,Basic,NA,Social
9791,2025-08-07,2025-12-31,146,0,Basic,EU,Referral
9792,2024-06-05,2024-06-26,21,1,Pro,NA,Social
9793,2024-05-03,2025-08-02,456,1,Pro,NA,Ads
9794,2024-02-01,2024-04-28,87,1,Basic,LATAM,Referral
9795,2025-06-14,2025-12-31,200,0,Pro,APAC,Organic
9796,2023-12-21,2024-07-14,206,1,Basic,EU,Referral
9797,2025-08-04,2025-12-31,149,0,Enterprise,NA,Organic
9798,2023-10-15,2025-12-31,808,0,Enterprise,SA,Organic
9799,2025-09-24,2025-12-31,98,0,Basic,NA,Email
9800,2024-06-19,2025-08-18,425,1,Basic,NA,Referral
9801,2025-04-30,2025-12-31,245,0,Basic,NA,Social
9802,2025-04-17,2025-12-31,258,0,Pro,SA,Organic
9803,2023-06-17,2025-04-25,678,1,Enterprise,NA,Ads
9804,2025-08-07,2025-12-31,146,0,Basic,EU,Social
